xP,yP,thetaP,inputP,xE,yE,thetaE,inputE,,
4.205233739,-1.109905523,6.060710497,-5.16E-15,7.16771357,-1.808405513,-0.213241479,-0.024056002,,
4.256043699,-1.121399723,6.060710497,4.05E-15,7.193186899,-1.813921714,-0.213269333,0.021918571,,
4.306853659,-1.132893923,6.060710497,6.74E-15,7.218660221,-1.819437947,-0.213243944,-0.019970315,,
4.35766362,-1.144388124,6.060710497,6.98E-16,7.244133549,-1.824954151,-0.213267084,0.018194679,,
4.40847358,-1.155882324,6.060710497,-2.71E-16,7.269606872,-1.830470381,-0.213245996,-0.016576512,,
4.45928354,-1.167376524,6.060710497,3.83E-15,7.2950802,-1.835986588,-0.213265212,0.015101955,,
4.5100935,-1.178870724,6.060710497,9.06E-15,7.320553523,-1.841502816,-0.213247703,-0.013758341,,
4.56090346,-1.190364925,6.060710497,2.16E-15,7.34602685,-1.847019025,-0.213263657,0.0125341,,
4.61171342,-1.201859125,6.060710497,1.52E-15,7.371500174,-1.852535251,-0.213249121,-0.011418668,,
4.66252338,-1.213353325,6.060710497,3.56E-15,7.396973501,-1.858051461,-0.213262364,0.010402406,,
4.71333334,-1.224847525,6.060710497,3.93E-15,7.422446825,-1.863567686,-0.213250298,-0.00947652,,
4.764143301,-1.236341725,6.060710497,5.90E-15,7.447920152,-1.869083897,-0.213261291,0.008632992,,
4.814953261,-1.247835926,6.060710497,8.41E-16,7.473393476,-1.874600121,-0.213251276,-0.007864509,,
4.865763221,-1.259330126,6.060710497,-7.67E-15,7.498866803,-1.880116334,-0.2132604,0.007164405,,
4.916573181,-1.270824326,6.060710497,-8.08E-15,7.524340127,-1.885632556,-0.213252088,-0.006526602,,
4.967383141,-1.282318526,6.060710497,6.48E-16,7.549813453,-1.89114877,-0.21325966,0.005945562,,
5.018193101,-1.293812727,6.060710497,2.70E-15,7.575286778,-1.896664992,-0.213252762,-0.005416239,,
5.069003061,-1.305306927,6.060710497,-2.86E-15,7.600760104,-1.902181206,-0.213259046,0.00493403,,
5.119813021,-1.316801127,6.060710497,4.95E-16,7.626233429,-1.907697427,-0.213253322,-0.004494746,,
5.170622982,-1.328295327,6.060710497,7.37E-15,7.651706755,-1.913213642,-0.213258537,0.004094567,,
5.221432942,-1.339789528,6.060710497,2.06E-16,7.67718008,-1.918729863,-0.213253786,-0.003730013,,
5.272242902,-1.351283728,6.060710497,-7.75E-15,7.702653406,-1.924246078,-0.213258114,0.003397914,,
5.323052862,-1.362777928,6.060710497,-7.06E-15,7.728126731,-1.929762298,-0.213254171,-0.003095381,,
5.373862822,-1.374272128,6.060710497,-4.17E-15,7.753600057,-1.935278514,-0.213257763,0.002819782,,
5.424672782,-1.385766329,6.060710497,-1.09E-15,7.779073382,-1.940794734,-0.213254491,-0.00256872,,
5.475482742,-1.397260529,6.060710497,4.07E-16,7.804546708,-1.94631095,-0.213257471,0.002340011,,
5.526292702,-1.408754729,6.060710497,-4.26E-16,7.830020033,-1.951827169,-0.213254756,-0.002131665,,
5.577102663,-1.420248929,6.060710497,-3.15E-15,7.855493358,-1.957343386,-0.21325723,0.001941868,,
5.627912623,-1.43174313,6.060710497,-3.44E-15,7.880966684,-1.962859605,-0.213254976,-0.00176897,,
5.678722583,-1.44323733,6.060710497,-1.81E-15,7.906440009,-1.968375822,-0.213257029,0.001611466,,
5.729532543,-1.45473153,6.060710497,-4.65E-15,7.931913335,-1.97389204,-0.213255159,-0.001467986,,
5.780342503,-1.46622573,6.060710497,-5.86E-15,7.95738666,-1.979408257,-0.213256863,0.00133728,,
5.831152463,-1.477719931,6.060710497,-1.18E-15,7.982859985,-1.984924476,-0.213255311,-0.001218213,,
5.881962423,-1.489214131,6.060710497,1.57E-15,8.008333311,-1.990440693,-0.213256724,0.001109746,,
5.932772383,-1.500708331,6.060710497,1.57E-15,8.033806636,-1.995956912,-0.213255437,-0.001010937,,
5.983582344,-1.512202531,6.060710497,1.85E-15,8.059279962,-2.001473129,-0.21325661,0.000920926,,
6.034392304,-1.523696732,6.060710497,2.12E-15,8.084753287,-2.006989347,-0.213255541,-0.000838929,,
6.085202264,-1.535190932,6.060710497,2.55E-15,8.110226613,-2.012505565,-0.213256515,0.000764233,,
6.136012224,-1.546685132,6.060710497,2.51E-16,8.135699938,-2.018021783,-0.213255628,-0.000696187,,
6.186822184,-1.558179332,6.060710497,-2.26E-15,8.161173264,-2.023538,-0.213256436,0.0006342,,
6.237632144,-1.569673532,6.060710497,-2.43E-15,8.186646589,-2.029054219,-0.2132557,-0.000577733,,
6.288442104,-1.581167733,6.060710497,-2.26E-15,8.212119915,-2.034570436,-0.21325637,0.000526293,,
6.339252064,-1.592661933,6.060710497,-2.78E-15,8.23759324,-2.040086654,-0.213255759,-0.000479433,,
6.390062024,-1.604156133,6.060710497,-3.46E-15,8.263066565,-2.045602872,-0.213256316,0.000436745,,
6.440871985,-1.615650333,6.060710497,-3.78E-15,8.288539891,-2.05111909,-0.213255809,-0.000397859,,
6.491681945,-1.627144534,6.060710497,-3.89E-15,8.314013216,-2.056635308,-0.213256271,0.000362434,,
6.542491905,-1.638638734,6.060710497,-3.20E-15,8.339486542,-2.062151526,-0.21325585,-0.000330164,,
6.593301865,-1.650132934,6.060710497,-2.63E-15,8.364959867,-2.067667744,-0.213256233,0.000300767,,
6.644111825,-1.661627134,6.060710497,-1.81E-15,8.390433193,-2.073183962,-0.213255884,-0.000273988,,
6.694921785,-1.673121335,6.060710497,-5.88E-16,8.415906518,-2.078700179,-0.213256202,0.000249593,,
6.745731745,-1.684615535,6.060710497,9.93E-16,8.441379844,-2.084216397,-0.213255913,-0.00022737,,
6.796541705,-1.696109735,6.060710497,1.91E-15,8.466853169,-2.089732615,-0.213256176,0.000207125,,
6.847351666,-1.707603935,6.060710497,2.34E-15,8.492326494,-2.095248833,-0.213255936,-0.000188684,,
6.898161626,-1.719098136,6.060710497,2.20E-15,8.51779982,-2.100765051,-0.213256155,0.000171884,,
6.948971586,-1.730592336,6.060710497,2.10E-15,8.543273145,-2.106281269,-0.213255955,-0.00015658,,
6.999781546,-1.742086536,6.060710497,2.08E-15,8.568746471,-2.111797486,-0.213256137,0.000142639,,
7.050591506,-1.753580736,6.060710497,2.11E-15,8.594219796,-2.117313704,-0.213255972,-0.000129939,,
7.101401466,-1.765074937,6.060710497,1.93E-15,8.619693122,-2.122829922,-0.213256122,0.00011837,,
7.152211426,-1.776569137,6.060710497,1.43E-15,8.645166447,-2.12834614,-0.213255985,-0.000107831,,
7.203021386,-1.788063337,6.060710497,1.04E-15,8.670639773,-2.133862358,-0.21325611,9.82E-05,,
7.253831347,-1.799557537,6.060710497,9.20E-16,8.696113098,-2.139378576,-0.213255996,-8.95E-05,,
7.304641307,-1.811051738,6.060710497,3.51E-16,8.721586423,-2.144894794,-0.2132561,8.15E-05,,
7.355451267,-1.822545938,6.060710497,-9.72E-17,8.747059749,-2.150411012,-0.213256005,-7.43E-05,,
7.406261227,-1.834040138,6.060710497,-2.07E-16,8.772533074,-2.155927229,-0.213256092,6.76E-05,,
7.457071187,-1.845534338,6.060710497,-8.05E-17,8.7980064,-2.161443447,-0.213256013,-6.16E-05,,
7.507881147,-1.857028539,6.060710497,8.66E-17,8.823479725,-2.166959665,-0.213256085,5.61E-05,,
7.558691107,-1.868522739,6.060710497,-1.74E-17,8.848953051,-2.172475883,-0.21325602,-5.11E-05,,
7.609501067,-1.880016939,6.060710497,1.47E-16,8.874426376,-2.177992101,-0.213256079,4.66E-05,,
7.660311028,-1.891511139,6.060710497,7.88E-16,8.899899702,-2.183508319,-0.213256025,-4.24E-05,,
7.711120988,-1.90300534,6.060710497,1.11E-15,8.925373027,-2.189024537,-0.213256074,3.87E-05,,
7.761930948,-1.91449954,6.060710497,1.42E-15,8.950846352,-2.194540754,-0.213256029,-3.52E-05,,
7.812740908,-1.92599374,6.060710497,1.62E-15,8.976319678,-2.200056972,-0.21325607,3.21E-05,,
7.863550868,-1.93748794,6.060710497,1.26E-15,9.001793003,-2.20557319,-0.213256033,-2.92E-05,,
7.914360828,-1.94898214,6.060710497,1.05E-15,9.027266329,-2.211089408,-0.213256067,2.66E-05,,
7.965170788,-1.960476341,6.060710497,7.73E-16,9.052739654,-2.216605626,-0.213256036,-2.43E-05,,
8.015980748,-1.971970541,6.060710497,6.74E-16,9.07821298,-2.222121844,-0.213256064,2.21E-05,,
8.066790709,-1.983464741,6.060710497,9.08E-16,9.103686305,-2.227638062,-0.213256038,-2.01E-05,,
8.117600669,-1.994958941,6.060710497,5.90E-16,9.12915963,-2.23315428,-0.213256062,1.83E-05,,
8.168410629,-2.006453142,6.060710497,5.43E-16,9.154632956,-2.238670497,-0.21325604,-1.67E-05,,
8.219220589,-2.017947342,6.060710497,9.63E-16,9.180106281,-2.244186715,-0.21325606,1.52E-05,,
8.270030549,-2.029441542,6.060710497,1.24E-15,9.205579607,-2.249702933,-0.213256042,-1.39E-05,,
8.320840509,-2.040935742,6.060710497,1.69E-15,9.231052932,-2.255219151,-0.213256058,1.26E-05,,
8.371650469,-2.052429943,6.060710497,2.21E-15,9.256526258,-2.260735369,-0.213256044,-1.15E-05,,
8.422460429,-2.063924143,6.060710497,2.57E-15,9.281999583,-2.266251587,-0.213256057,1.05E-05,,
8.47327039,-2.075418343,6.060710497,2.08E-15,9.307472909,-2.271767805,-0.213256045,-9.57E-06,,
8.52408035,-2.086912543,6.060710497,1.68E-15,9.332946234,-2.277284022,-0.213256056,8.72E-06,,
8.57489031,-2.098406744,6.060710497,1.19E-15,9.358419559,-2.28280024,-0.213256046,-7.95E-06,,
8.62570027,-2.109900944,6.060710497,1.07E-15,9.383892885,-2.288316458,-0.213256055,7.25E-06,,
8.67651023,-2.121395144,6.060710497,8.12E-16,9.40936621,-2.293832676,-0.213256047,-6.61E-06,,
8.72732019,-2.132889344,6.060710497,7.79E-16,9.434839536,-2.299348894,-0.213256054,6.03E-06,,
8.77813015,-2.144383545,6.060710497,9.95E-16,9.460312861,-2.304865112,-0.213256047,-5.50E-06,,
8.82894011,-2.155877745,6.060710497,9.02E-16,9.485786187,-2.31038133,-0.213256054,5.02E-06,,
8.879750071,-2.167371945,6.060710497,5.90E-16,9.511259512,-2.315897547,-0.213256048,-4.58E-06,,
8.930560031,-2.178866145,6.060710497,6.73E-16,9.536732838,-2.321413765,-0.213256053,4.19E-06,,
8.981369991,-2.190360346,6.060710497,5.02E-16,9.562206163,-2.326929983,-0.213256048,-3.82E-06,,
9.032179951,-2.201854546,6.060710497,1.42E-16,9.587679488,-2.332446201,-0.213256053,3.50E-06,,
9.082989911,-2.213348746,6.060710497,1.02E-16,9.613152814,-2.337962419,-0.213256049,-3.20E-06,,
9.133799871,-2.224842946,6.060710497,-4.50E-16,9.638626139,-2.343478637,-0.213256052,2.93E-06,,
9.184609831,-2.236337147,6.060710497,-1.05E-15,9.664099465,-2.348994855,-0.213256049,-2.69E-06,,
9.235419791,-2.247831347,6.060710497,-1.60E-15,9.68957279,-2.354511073,-0.213256052,2.47E-06,,
9.286229751,-2.259325547,6.060710497,-1.77E-15,9.715046116,-2.36002729,-0.213256049,-2.27E-06,,
9.337039712,-2.270819747,6.060710497,-2.04E-15,9.740519441,-2.365543508,-0.213256052,2.09E-06,,
9.387849672,-2.282313948,6.060710497,-2.61E-15,9.765992767,-2.371059726,-0.21325605,-1.93E-06,,
9.438659632,-2.293808148,6.060710497,-2.93E-15,9.791466092,-2.376575944,-0.213256051,1.78E-06,,
9.489469592,-2.305302348,6.060710497,-3.09E-15,9.816939417,-2.382092162,-0.21325605,-1.65E-06,,
9.540279552,-2.316796548,6.060710497,-3.13E-15,9.842412743,-2.38760838,-0.213256051,1.54E-06,,
9.591089512,-2.328290748,6.060710497,-3.35E-15,9.867886068,-2.393124598,-0.21325605,-1.44E-06,,
9.641899472,-2.339784949,6.060710497,-3.39E-15,9.893359394,-2.398640815,-0.213256051,1.35E-06,,
9.692709432,-2.351279149,6.060710497,-3.38E-15,9.918832719,-2.404157033,-0.21325605,-1.27E-06,,
9.743519393,-2.362773349,6.060710497,-2.83E-15,9.944306045,-2.409673251,-0.213256051,1.20E-06,,
9.794329353,-2.374267549,6.060710497,-2.13E-15,9.96977937,-2.415189469,-0.21325605,-1.15E-06,,
9.845139313,-2.38576175,6.060710497,-2.00E-15,9.995252696,-2.420705687,-0.213256051,1.10E-06,,
9.895949273,-2.39725595,6.060710497,-1.59E-15,10.02072602,-2.426221905,-0.21325605,-1.07E-06,,
9.946759233,-2.40875015,6.060710497,-1.09E-15,10.04619935,-2.431738123,-0.213256051,1.04E-06,,
9.997569193,-2.42024435,6.060710497,-5.60E-16,10.07167267,-2.43725434,-0.21325605,-1.02E-06,,
10.04837915,-2.431738551,6.060710497,-8.88E-19,10.097146,-2.442770558,-0.213256051,1.01E-06,,
0,0,3.141592654,0.999960994,0,-3,1.570796327,-1,,
-0.025555942,-0.000326615,3.167152022,0.999980501,8.31E-05,-2.987106797,1.557902588,-1,,
-0.05109519,-0.001306248,3.19271164,0.999980496,0.000332474,-2.974215737,1.545008849,-1,,
-0.076601059,-0.002938265,3.218271258,0.999980485,0.000748015,-2.961328964,1.53211511,-1,,
-0.102056889,-0.005221597,3.243830875,0.999980467,0.001329675,-2.94844862,1.51922137,-1,,
-0.127446049,-0.008154754,3.269390492,0.999980443,0.002077358,-2.935576846,1.506327631,-1,,
-0.152751954,-0.011735819,3.294950108,0.999980412,0.002990939,-2.922715782,1.493433892,-1,,
-0.177958072,-0.015962454,3.320509724,0.999980375,0.004070268,-2.909867567,1.480540153,-1,,
-0.203047938,-0.020831897,3.346069338,0.999980332,0.005315163,-2.897034335,1.467646414,-1,,
-0.228005162,-0.026340966,3.371628951,0.999980281,0.006725419,-2.884218221,1.454752675,-1,,
-0.252813439,-0.032486064,3.397188563,0.999980225,0.008300801,-2.871421356,1.441858936,-1,,
-0.277456565,-0.039263175,3.422748173,0.999980161,0.010041046,-2.858645866,1.428965197,-1,,
-0.301918439,-0.046667873,3.448307781,0.999980091,0.011945866,-2.845893876,1.416071458,-1,,
-0.326183083,-0.05469532,3.473867388,0.999980013,0.014014944,-2.833167505,1.403177719,-1,,
-0.350234646,-0.063340272,3.499426992,0.999979929,0.016247936,-2.820468869,1.390283979,-1,,
-0.374057415,-0.072597082,3.524986595,0.999979838,0.018644471,-2.80780008,1.37739024,-1,,
-0.397635828,-0.082459703,3.550546194,0.999979739,0.02120415,-2.795163244,1.364496501,-1,,
-0.420954482,-0.092921691,3.576105792,0.999979633,0.023926548,-2.782560461,1.351602762,-1,,
-0.443998145,-0.103976213,3.601665386,0.999979519,0.026811212,-2.769993826,1.338709023,-1,,
-0.466751763,-0.115616046,3.627224977,0.999979398,0.029857663,-2.757465429,1.325815284,-1,,
-0.489200472,-0.127833588,3.652784566,0.999979268,0.033065394,-2.744977352,1.312921545,-1,,
-0.511329608,-0.140620856,3.67834415,0.999979131,0.036433872,-2.732531672,1.300027806,-1,,
-0.533124714,-0.153969497,3.703903731,0.999978986,0.039962537,-2.720130458,1.287134067,-1,,
-0.554571552,-0.167870791,3.729463309,0.999978832,0.043650802,-2.707775771,1.274240328,-1,,
-0.575656112,-0.182315658,3.755022882,0.999978669,0.047498054,-2.695469664,1.261346588,-1,,
-0.596364622,-0.197294659,3.780582451,0.999978497,0.051503653,-2.683214185,1.248452849,-1,,
-0.616683552,-0.212798011,3.806142016,0.999978316,0.055666935,-2.671011371,1.23555911,-1,,
-0.63659963,-0.228815586,3.831701575,0.999978126,0.059987205,-2.658863249,1.222665371,-1,,
-0.656099845,-0.245336919,3.85726113,0.999977926,0.064463747,-2.646771841,1.209771632,-1,,
-0.675171459,-0.262351219,3.88282068,0.999977716,0.069095816,-2.634739155,1.196877893,-1,,
-0.693802014,-0.27984737,3.908380224,0.999977495,0.073882643,-2.622767192,1.183984154,-1,,
-0.711979338,-0.297813943,3.933939762,0.999977264,0.07882343,-2.610857943,1.171090415,-1,,
-0.729691557,-0.316239201,3.959499294,0.999977022,0.083917357,-2.599013387,1.158196676,-1,,
-0.746927102,-0.335111108,3.98505882,0.999976768,0.089163577,-2.587235494,1.145302937,-1,,
-0.763674713,-0.354417335,4.010618339,0.999976502,0.094561218,-2.575526221,1.132409198,-1,,
-0.779923449,-0.37414527,4.036177851,0.999976223,0.100109382,-2.563887515,1.119515458,-1,,
-0.795662697,-0.394282026,4.061737356,0.999975932,0.105807147,-2.552321312,1.106621719,-1,,
-0.810882174,-0.414814448,4.087296854,0.999975628,0.111653566,-2.540829533,1.09372798,-1,,
-0.825571939,-0.435729123,4.112856343,0.999975309,0.117647667,-2.52941409,1.080834241,-1,,
-0.839722396,-0.45701239,4.138415824,0.999974976,0.123788454,-2.518076879,1.067940502,-1,,
-0.853324302,-0.478650343,4.163975297,0.999974628,0.130074905,-2.506819787,1.055046763,-1,,
-0.86636877,-0.500628849,4.18953476,0.999974264,0.136505976,-2.495644684,1.042153024,-1,,
-0.87884728,-0.522933549,4.215094214,0.999973884,0.143080596,-2.484553428,1.029259285,-1,,
-0.89075168,-0.545549873,4.240653657,0.999973486,0.149797675,-2.473547863,1.016365546,-1,,
-0.902074195,-0.568463046,4.266213091,0.99997307,0.156656093,-2.462629819,1.003471807,-1,,
-0.912807427,-0.591658101,4.291772513,0.999972636,0.163654712,-2.451801111,0.990578067,-1,,
-0.922944366,-0.615119886,4.317331925,0.999972182,0.170792368,-2.441063538,0.977684328,-1,,
-0.93247839,-0.638833073,4.342891324,0.999971707,0.178067875,-2.430418887,0.964790589,-1,,
-0.941403272,-0.662782172,4.368450711,0.99997121,0.185480022,-2.419868926,0.95189685,-1,,
-0.949713181,-0.686951538,4.394010085,0.99997069,0.193027578,-2.40941541,0.939003111,-1,,
-0.957402689,-0.711325383,4.419569445,0.999970147,0.200709287,-2.399060077,0.926109372,-1,,
-0.964466774,-0.735887784,4.445128791,0.999969578,0.208523874,-2.388804647,0.913215633,-1,,
-0.970900821,-0.760622697,4.470688122,0.999968982,0.216470037,-2.378650827,0.900321894,-1,,
-0.976700628,-0.785513962,4.496247438,0.999968359,0.224546458,-2.368600303,0.887428155,-1,,
-0.981862406,-0.810545321,4.521806737,0.999967705,0.232751792,-2.358654747,0.874534416,-1,,
-0.986382785,-0.83570042,4.54736602,0.999967021,0.241084676,-2.348815812,0.861640676,-1,,
-0.99025881,-0.860962829,4.572925284,0.999966303,0.249543725,-2.339085134,0.848746937,-1,,
-0.993487952,-0.886316044,4.598484529,0.99996555,0.258127532,-2.329464331,0.835853198,-1,,
-0.996068101,-0.911743503,4.624043755,0.999964761,0.26683467,-2.319955002,0.822959459,-1,,
-0.997997572,-0.937228597,4.64960296,0.999963931,0.275663691,-2.310558727,0.81006572,-1,,
-0.999275105,-0.962754677,4.675162144,0.99996306,0.284613129,-2.30127707,0.797171981,-1,,
-0.999899867,-0.988305069,4.700721304,0.999962145,0.293681494,-2.292111573,0.784278242,-1,,
-0.999871449,-1.013863082,4.726280441,0.999961182,0.302867281,-2.283063759,0.771384503,-1,,
-0.999189871,-1.039412022,4.751839552,0.999960169,0.31216896,-2.274135134,0.758490764,-1,,
-0.997855579,-1.064935198,4.777398637,0.999959102,0.321584986,-2.26532718,0.745597025,-1,,
-0.995869445,-1.090415939,4.802957693,0.999957978,0.331113794,-2.256641363,0.732703286,-1,,
-0.993232768,-1.115837598,4.828516721,0.999956792,0.3407538,-2.248079127,0.719809546,-1,,
-0.98994727,-1.141183572,4.854075717,0.999955541,0.3505034,-2.239641895,0.706915807,-1,,
-0.986015098,-1.166437302,4.87963468,0.99995422,0.360360975,-2.231331069,0.694022068,-1,,
-0.981438822,-1.191582293,4.905193608,0.999952823,0.370324884,-2.223148032,0.681128329,-1,,
-0.976221432,-1.216602119,4.9307525,0.999951345,0.380393473,-2.215094143,0.66823459,-1,,
-0.970366338,-1.241480437,4.956311353,0.99994978,0.390565066,-2.207170742,0.655340851,-1,,
-0.963877364,-1.266200997,4.981870164,0.999948121,0.400837973,-2.199379146,0.642447112,-1,,
-0.956758751,-1.290747651,5.007428932,0.999946361,0.411210487,-2.19172065,0.629553373,-1,,
-0.949015149,-1.315104364,5.032987654,0.999944491,0.421680882,-2.184196528,0.616659634,-1,,
-0.940651618,-1.339255228,5.058546326,0.999942502,0.432247418,-2.176808029,0.603765895,-1,,
-0.931673623,-1.363184467,5.084104946,0.999940385,0.442908339,-2.169556384,0.590872155,-1,,
-0.922087029,-1.38687645,5.109663509,0.999938128,0.453661871,-2.162442796,0.577978416,-1,,
-0.9118981,-1.410315703,5.135222014,0.99993572,0.464506228,-2.155468449,0.565084677,-1,,
-0.901113492,-1.433486916,5.160780454,0.999933145,0.475439607,-2.148634502,0.552190938,-1,,
-0.889740251,-1.456374953,5.186338826,0.99993039,0.486460189,-2.141942092,0.539297199,-1,,
-0.877785808,-1.478964866,5.211897126,0.999927437,0.497566143,-2.13539233,0.52640346,-1,,
-0.865257974,-1.5012419,5.237455347,0.999924266,0.508755623,-2.128986306,0.513509721,-1,,
-0.852164932,-1.523191504,5.263013484,0.999920857,0.520026768,-2.122725085,0.500615982,-1,,
-0.838515238,-1.544799344,5.288571531,0.999917184,0.531377704,-2.116609707,0.487722243,-1,,
-0.824317809,-1.566051305,5.31412948,0.999913221,0.542806544,-2.11064119,0.474828504,-1,,
-0.80958192,-1.586933509,5.339687323,0.999908937,0.554311389,-2.104820525,0.461934765,-1,,
-0.794317198,-1.607432318,5.365245053,0.999904295,0.565890326,-2.09914868,0.449041025,-1,,
-0.778533617,-1.627534344,5.390802659,0.999899255,0.577541429,-2.093626599,0.436147286,-1,,
-0.762241488,-1.647226459,5.41636013,0.99989377,0.589262763,-2.088255199,0.423253547,-1,,
-0.745451456,-1.666495804,5.441917455,0.999887788,0.601052377,-2.083035372,0.410359808,-1,,
-0.728174488,-1.685329797,5.467474619,0.999881246,0.612908313,-2.077967988,0.397466069,-1,,
-0.710421874,-1.703716138,5.493031609,0.999874073,0.624828599,-2.073053888,0.38457233,-1,,
-0.692205209,-1.721642823,5.518588406,0.999866185,0.636811253,-2.068293889,0.371678591,-1,,
-0.673536397,-1.739098147,5.544144991,0.999857484,0.648854284,-2.063688783,0.358784852,-1,,
-0.654427633,-1.756070714,5.569701341,0.999847856,0.660955689,-2.059239335,0.345891113,-1,,
-0.634891402,-1.772549444,5.595257432,0.999837162,0.673113457,-2.054946285,0.332997374,-1,,
-0.614940466,-1.78852358,5.620813234,0.999825242,0.685325566,-2.050810347,0.320103634,-1,,
-0.594587859,-1.803982697,5.646368713,0.9998119,0.697589986,-2.046832207,0.307209895,-1,,
-0.573846879,-1.818916706,5.67192383,0.999796901,0.709904679,-2.043012529,0.294316156,-1,,
-0.552731075,-1.833315863,5.697478539,0.999779961,0.722267596,-2.039351945,0.281422417,-1,,
-0.531254242,-1.847170774,5.723032785,0.999760728,0.734676683,-2.035851066,0.268528678,-1,,
-0.509430412,-1.860472403,5.748586505,0.999738771,0.747129877,-2.032510473,0.255634939,-1,,
-0.487273841,-1.873212076,5.774139622,0.999713551,0.759625107,-2.029330722,0.2427412,-1,,
-0.464799005,-1.885381491,5.799692044,0.999684387,0.772160296,-2.02631234,0.229847461,-1,,
-0.442020585,-1.896972718,5.825243659,0.999650415,0.78473336,-2.023455831,0.216953722,-1,,
-0.418953464,-1.90797821,5.850794331,0.999610516,0.79734221,-2.020761668,0.204059983,-1,,
-0.395612711,-1.918390807,5.876343887,0.99956323,0.809984748,-2.0182303,0.191166244,-1,,
-0.372013573,-1.92820374,5.901892116,0.999506613,0.822658873,-2.015862147,0.178272504,-1,,
-0.348171469,-1.937410639,5.927438745,0.999438042,0.835362478,-2.013657603,0.165378765,-1,,
-0.324101972,-1.946005539,5.952983423,0.999353902,0.848093451,-2.011617036,0.152485026,-1,,
-0.299820807,-1.953982883,5.978525685,0.999249101,0.860849676,-2.009740783,0.139591287,-1,,
-0.275343835,-1.961337534,6.004064911,0.999116282,0.873629032,-2.008029157,0.126697548,-1,,
-0.250687047,-1.96806478,6.029600245,0.998944502,0.886429394,-2.006482442,0.113803809,-1,,
-0.225866547,-1.974160345,6.055130474,0.998716905,0.899248634,-2.005100896,0.10091007,-1,,
-0.20089855,-1.979620406,6.080653826,0.998406436,0.912084622,-2.003884748,0.088016331,-1,,
-0.175799362,-1.984441611,6.106167601,0.997967437,0.924935223,-2.0028342,0.075122592,-0.999999997,,
-0.150585376,-1.988621118,6.131667463,0.997317906,0.937798301,-2.001949427,0.062228853,-0.999999979,,
-0.125273057,-1.992156652,6.157145995,0.996298352,0.950671717,-2.001230577,0.04933512,-0.999999066,,
-0.099878927,-1.995046635,6.182589332,0.994564018,0.963553273,-2.000676158,0.036691236,-0.961244986,,
-0.074419556,-1.997290464,6.20796816,0.991250742,0.976438432,-2.000205851,0.036276168,0.896862081,,
-0.048911532,-1.998889292,6.233207428,0.98364387,0.989323622,-1.999736415,0.036556065,-0.853446125,,
-0.023371416,-1.999849149,6.258033853,0.958946981,1.002208801,-1.999266657,0.036326216,0.817793384,,
0.002184529,-2.000228069,6.278684791,0.656925063,1.015093984,-1.998797034,0.036535033,-0.785403029,,
0.027744358,-2.000221937,6.288165634,0.084921553,1.027979164,-1.998327287,0.036345348,0.755980256,,
0.05330403,-2.000072656,6.289885824,0.049677962,1.040864346,-1.997857633,0.036520715,-0.72877828,,
0.078863471,-1.999887357,6.290983991,0.036250172,1.053749526,-1.997387905,0.036356839,0.703358702,,
0.104422724,-1.999677358,6.291818604,0.029055721,1.066634708,-1.996918241,0.036510801,-0.679477012,,
0.129981809,-1.999447939,6.292503538,0.024538269,1.079519888,-1.996448523,0.036365127,0.656880915,,
0.155540745,-1.999202261,6.293090955,0.021425312,1.09240507,-1.995978851,0.036503722,-0.635382927,,
0.18109954,-1.99894245,6.293609442,0.019144688,1.105290251,-1.995509139,0.036371384,0.614855508,,
0.206658204,-1.998670044,6.294076483,0.017399808,1.118175432,-1.995039462,0.036498142,-0.595193598,,
0.232216745,-1.998386211,6.294503604,0.016021079,1.131060613,-1.994569754,0.036376408,0.576310963,,
0.257775166,-1.99809187,6.294898832,0.014904284,1.143945794,-1.994100074,0.036493566,-0.558138099,,
0.283333473,-1.99778776,6.295267997,0.013981731,1.156830975,-1.993630368,0.036380611,0.540617206,,
0.30889167,-1.997474492,6.295615477,0.013207487,1.169716157,-1.993160687,0.036489672,-0.523700251,,
0.334449759,-1.997152577,6.295944649,0.01254925,1.182601337,-1.992690982,0.036384247,0.507347361,,
0.360007743,-1.996822449,6.296258181,0.011983626,1.195486519,-1.992221299,0.036486251,-0.491525215,,
0.385565625,-1.99648448,6.296558217,0.011493245,1.2083717,-1.991751596,0.036387489,0.476205818,,
0.411123406,-1.996138993,6.296846511,0.011064938,1.221256881,-1.991281912,0.036483162,-0.461365516,,
0.436681089,-1.995786269,6.297124522,0.010688534,1.234142062,-1.99081221,0.036390447,0.446984145,,
0.462238674,-1.995426556,6.297393473,0.010356057,1.247027243,-1.990342525,0.036480315,-0.433044347,,
0.487796162,-1.995060072,6.297654406,0.010061163,1.259912424,-1.989872823,0.036393197,0.419531007,,
0.513353556,-1.994687009,6.297908217,0.009798746,1.272797605,-1.989403138,0.036477652,-0.40643079,,
0.538910855,-1.994307541,6.298155683,0.009564655,1.285682786,-1.988933437,0.036395783,0.393731775,,
0.564468061,-1.993921821,6.298397483,0.009355483,1.298567968,-1.988463751,0.036475135,-0.38142315,,
0.590025174,-1.993529986,6.29863422,0.009168411,1.311453149,-1.98799405,0.036398236,0.369494976,,
0.615582194,-1.993132159,6.298866427,0.009001092,1.32433833,-1.987524364,0.036472742,-0.357938001,,
0.641139122,-1.992728448,6.299094585,0.008851562,1.337223511,-1.987054664,0.036400573,0.346743506,,
